ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1416331539.31161,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416331539.31161,pg_catalog,pg_db_role_setting,0,0,20004,0,0,0,0,0,0,0,0,0,66,19938,0,0,0,0
1416331539.31161,pg_catalog,pg_rowsecurity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416331539.31161,pg_catalog,pg_description,0,0,675,0,0,0,0,0,0,0,0,0,188,1312,0,0,0,0
1416331539.31161,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416331539.31161,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416331539.31161,public,customer,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416331539.31161,pg_catalog,pg_class,1814,403533,110792,100352,246,80,274,78,309,105,1443,120264,1099,231946,,,,
1416331539.31161,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416331539.31161,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416331539.31161,pg_catalog,pg_operator,0,0,35581,188061,0,0,0,0,0,0,1078,129884,912,77033,,,,
1416331539.31161,public,nation,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416331539.31161,pg_toast,pg_toast_12345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416331539.31161,public,lineitem,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416331539.31161,pg_catalog,pg_attribute,374,2550,91898,208767,970,20,1014,20,2470,338,3576,101751,875,192178,,,,
1416331539.31161,pg_catalog,pg_tablespace,0,0,3258,3258,0,0,0,0,0,0,102,3156,210,6318,,,,
1416331539.31161,pg_catalog,pg_statistic,0,0,25791,24972,172,501,238,458,402,213,2654,23758,321,55035,6136,25518,251,21981
1416331539.31161,pg_catalog,pg_aggregate,0,0,2484,2484,0,0,0,0,0,0,183,2301,415,3910,,,,
1416331539.31161,pg_catalog,pg_inherits,0,0,150,0,0,0,0,0,0,0,0,0,66,84,,,,
1416331539.31161,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416331539.31161,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
