ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1416331539.31122,dbt3,370,10,mark,psql,,-1,2014-11-18 18:25:39.305067+01,2014-11-18 18:25:39.306806+01,2014-11-18 18:25:39.306806+01,f,COPY supplier FROM '/AXLE/mark/dbt3/dss/supplier.tbl' USING DELIMITERS '|';,active,2014-11-18 18:25:39.306809+01
1416331539.31122,dbt3,369,10,mark,psql,,-1,2014-11-18 18:25:39.305197+01,2014-11-18 18:25:39.30679+01,2014-11-18 18:25:39.30679+01,f,COPY part FROM '/AXLE/mark/dbt3/dss/part.tbl' USING DELIMITERS '|';,active,2014-11-18 18:25:39.306794+01
1416331539.31122,dbt3,372,10,mark,psql,,-1,2014-11-18 18:25:39.305467+01,2014-11-18 18:25:39.30718+01,2014-11-18 18:25:39.30718+01,f,COPY partsupp FROM '/AXLE/mark/dbt3/dss/partsupp.tbl' USING DELIMITERS '|';,active,2014-11-18 18:25:39.307183+01
1416331539.31122,dbt3,373,10,mark,psql,,-1,2014-11-18 18:25:39.305598+01,2014-11-18 18:25:39.307173+01,2014-11-18 18:25:39.307173+01,f,COPY customer FROM '/AXLE/mark/dbt3/dss/customer.tbl' USING DELIMITERS '|';,active,2014-11-18 18:25:39.307177+01
1416331539.31122,dbt3,376,10,mark,psql,,-1,2014-11-18 18:25:39.305951+01,2014-11-18 18:25:39.308685+01,2014-11-18 18:25:39.308685+01,f,COPY orders FROM '/AXLE/mark/dbt3/dss/orders.tbl' USING DELIMITERS '|';,active,2014-11-18 18:25:39.30869+01
1416331539.31122,dbt3,378,10,mark,psql,,-1,2014-11-18 18:25:39.306231+01,2014-11-18 18:25:39.308815+01,2014-11-18 18:25:39.308815+01,f,COPY lineitem FROM '/AXLE/mark/dbt3/dss/lineitem.tbl' USING DELIMITERS '|';,active,2014-11-18 18:25:39.30882+01
1416331539.31122,dbt3,380,10,mark,psql,,-1,2014-11-18 18:25:39.306442+01,2014-11-18 18:25:39.308744+01,2014-11-18 18:25:39.308744+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 18:25:39.308748+01
1416331539.31122,dbt3,382,10,mark,psql,,-1,2014-11-18 18:25:39.306839+01,2014-11-18 18:25:39.308828+01,2014-11-18 18:25:39.308828+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 18:25:39.308832+01
1416331539.31122,dbt3,381,10,mark,psql,,-1,2014-11-18 18:25:39.309429+01,2014-11-18 18:25:39.311606+01,2014-11-18 18:25:39.311606+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 18:25:39.311613+01
1416331539.31122,dbt3,379,10,mark,psql,,-1,2014-11-18 18:25:39.30959+01,2014-11-18 18:25:39.31122+01,2014-11-18 18:25:39.31122+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 18:25:39.311225+01
1416331599.30967,dbt3,4210,10,mark,psql,,-1,2014-11-18 18:26:37.847804+01,2014-11-18 18:26:37.849398+01,2014-11-18 18:26:37.849398+01,f,"
CREATE INDEX orders_o_orderkey_o_orderdate_idx
ON orders (o_orderkey, o_orderdate);",active,2014-11-18 18:26:37.849402+01
1416331599.30967,dbt3,4211,10,mark,psql,,-1,2014-11-18 18:26:37.847909+01,2014-11-18 18:26:37.849502+01,2014-11-18 18:26:37.849502+01,t,"
ALTER TABLE orders
ADD CONSTRAINT pk_orders PRIMARY KEY (o_orderkey) ;",active,2014-11-18 18:26:37.849506+01
1416331599.30967,dbt3,4212,10,mark,psql,,-1,2014-11-18 18:26:37.848024+01,2014-11-18 18:26:37.849453+01,2014-11-18 18:26:37.849453+01,f,"
CREATE INDEX orders_o_orderdate_o_orderkey_idx
ON orders (o_orderdate, o_orderkey);",active,2014-11-18 18:26:37.849456+01
1416331599.30967,dbt3,4323,10,mark,psql,,-1,2014-11-18 18:26:39.308088+01,2014-11-18 18:26:39.309671+01,2014-11-18 18:26:39.309671+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2014-11-18 18:26:39.309675+01
1416331599.30967,dbt3,4324,10,mark,psql,,-1,2014-11-18 18:26:39.308151+01,2014-11-18 18:26:39.309667+01,2014-11-18 18:26:39.309667+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2014-11-18 18:26:39.309673+01
