BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 21
	and p_type like '%BRASS'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'EUROPE'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'EUROPE'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                |     s_phone     |                                              s_comment                                               
-----------+---------------------------+---------------------------+-----------+---------------------------+-----------------------------------------+-----------------+------------------------------------------------------------------------------------------------------
   9988.74 | Supplier#000087221        | UNITED KINGDOM            |    412208 | Manufacturer#4            | kOYIxM7G0JFH1XNwGOxMx,xaALTG LCA3       | 33-369-185-7578 | tes are slyly carefully ironic c
   9974.93 | Supplier#000072260        | ROMANIA                   |    797238 | Manufacturer#5            | ijrpECIzgkK,qi83qjKtf0qhMX4O3i17i       | 29-745-482-4154 | its above the special deposits engage slyly among the unusual, even asymptotes. carefull
    9967.6 | Supplier#000028837        | ROMANIA                   |   1753785 | Manufacturer#3            | gAaNbDxVTyFjjhgGodAKyy9uk               | 29-105-576-2294 | hins must have to haggle blithely along
   9966.95 | Supplier#000032907        | GERMANY                   |    507901 | Manufacturer#4            | rOJnhvkZ3K9RPyXqJQztUzFMJ6CPvP416M      | 17-442-420-2674 | c pinto beans. carefully even theodolites can snooze. ideas acr
   9957.02 | Supplier#000063036        | RUSSIA                    |     38035 | Manufacturer#4            | YLphtDo355wSQWMmk,ZprfRAHm              | 32-799-935-5649 | round the fluffily close escapades. final accounts after the asymptotes 
   9952.58 | Supplier#000069783        | ROMANIA                   |    794761 | Manufacturer#5            | kuBssY9vWqPyGNW4Y29V8mKBt15orDYl        | 29-495-557-4363 |  ironic packages sleep. en
   9945.78 | Supplier#000089047        | UNITED KINGDOM            |     89046 | Manufacturer#4            | rqoOqRo,fG2vifP6Ji,qKt5dzhz0m1P4GFVLDXl | 33-294-204-9139 | l dependencies about the carefully ironic accounts are around the idle, unusual requests. pinto be
   9945.78 | Supplier#000089047        | UNITED KINGDOM            |    439038 | Manufacturer#1            | rqoOqRo,fG2vifP6Ji,qKt5dzhz0m1P4GFVLDXl | 33-294-204-9139 | l dependencies about the carefully ironic accounts are around the idle, unusual requests. pinto be
   9945.74 | Supplier#000041423        | UNITED KINGDOM            |    491414 | Manufacturer#2            | Grp0t7JJmjG                             | 33-480-506-7359 | ons against the pending asymptotes mold slyly regular fo
   9944.02 | Supplier#000010019        | ROMANIA                   |     10018 | Manufacturer#1            | 6fy8i iDm,kCwJfaiNRZtVWeAtrLnQT         | 29-695-919-1392 | y regular excuses are blithely special theodolites. final excuses sleep
    9939.4 | Supplier#000052236        | ROMANIA                   |    627229 | Manufacturer#2            | SKP10Zd03vchjJdSW26VqsQH9t0Q6tNP6aHMd   | 29-621-285-5762 | ly regular packages. regular deposits x-ray furiously about the regular excuses. carefully ev
   9938.85 | Supplier#000025204        | UNITED KINGDOM            |   1925203 | Manufacturer#5            | Oxbl2 pm68gah                           | 33-132-569-1851 |  furiously regular packages na
   9936.77 | Supplier#000060040        | RUSSIA                    |    635033 | Manufacturer#3            | zX5c,o6tI0v3MPwEZ6Z                     | 32-722-799-2240 | ar, bold deposits play carefully among the furiously final requ
   9936.01 | Supplier#000064630        | FRANCE                    |    539624 | Manufacturer#3            | cW3kNfLGiN2n7w84pIHEpTd4sewgpnW         | 16-782-698-5265 | . furiously express ideas boost across the regular requests. furiously final ideas haggle fl
      9936 | Supplier#000042253        | ROMANIA                   |    792238 | Manufacturer#4            | r9uqFbAWydd4tcgzcS RI Y                 | 29-148-772-1827 | lar packages haggle. blithely ir
   9934.83 | Supplier#000078481        | ROMANIA                   |    453476 | Manufacturer#1            | 3wkHaa3DWXPLkiepZqaJENQMNSh5AZC,kd      | 29-775-625-5152 | as silent deposits. express accounts integrate quickly. b
   9933.55 | Supplier#000052419        | RUSSIA                    |    302412 | Manufacturer#4            | zfFfL1gouwENiN9t                        | 32-747-900-4913 | e pinto beans. pinto beans sleep carefully regular
   9932.47 | Supplier#000068671        | UNITED KINGDOM            |   1393631 | Manufacturer#5            | KxbfreN6sK oIUYlebYYCDveczKvlNjPZ2GBZmZ | 33-345-114-7234 |  final foxes sleep carefully. final, ironic pinto beans after the special deposits h
   9930.84 | Supplier#000038731        | FRANCE                    |    863706 | Manufacturer#5            | Zh1Ziqkk2tPHSAbbwn66WM,5N8tcL4lBNmcRFI  | 16-564-990-7776 | onic theodolites are. slyly r
   9926.96 | Supplier#000071401        | FRANCE                    |    571400 | Manufacturer#1            | bhqh6ZAf9666VtAWnj3hEBIkV3aXjlYZJqCsfjD | 16-215-366-6911 | tions. carefully ironic asymptotes are slyly according to the ir
   9924.13 | Supplier#000099209        | RUSSIA                    |    949190 | Manufacturer#2            | ItCIWEbEm8x6HoNcDyAMs6ADU1mYBf2V        | 32-529-141-5664 | furiously requests. fluffily final deposits x-ray quickly. final sauternes are according to the i
   9922.58 | Supplier#000028796        | GERMANY                   |   1928795 | Manufacturer#5            | Yrc47oWZtuyjnTjd                        | 17-655-371-3535 | kages. silently ironic dolphins nag slyly af
   9916.43 | Supplier#000061876        | RUSSIA                    |    111873 | Manufacturer#4            | eIK19L6anEPTMu0otXZiiI4SfVGbQ77pQfv5V   | 32-435-769-9103 | oxes: deposits across the blithely ironic pinto beans mold fluffily final depe
   9916.43 | Supplier#000061876        | RUSSIA                    |    436871 | Manufacturer#1            | eIK19L6anEPTMu0otXZiiI4SfVGbQ77pQfv5V   | 32-435-769-9103 | oxes: deposits across the blithely ironic pinto beans mold fluffily final depe
   9914.86 | Supplier#000080085        | RUSSIA                    |     55084 | Manufacturer#1            | VnB BccfplC86 mtxW6xj7dUyTiRys6 jw3g    | 32-248-927-1522 | regular foxes. carefully regular packages amon
   9911.78 | Supplier#000020832        | UNITED KINGDOM            |    220831 | Manufacturer#3            | d,NJrx NfuTgiE43A9WQbyvg0DL29GB         | 33-413-852-3873 | l accounts snooze blithely. requests according to th
   9910.64 | Supplier#000033023        | FRANCE                    |   1308009 | Manufacturer#4            | rOY414O62,aq9728UMSy8DffBJkKgIBlE       | 16-678-174-9954 | lithely final instructions. regular, quick ideas haggle. blithely unusual requests
   9901.17 | Supplier#000076352        | ROMANIA                   |    601333 | Manufacturer#3            | OBYZQf3l EQB1k3vDSM,t D81qSTl23bq       | 29-136-606-6749 | silent asymptotes along the asymptotes mold final pinto beans; theodolites 
