# hostname;interval;timestamp;pswpin/s;pswpout/s
axle;60;1416332956;0.00;0.00
axle;60;1416333016;0.00;0.00
axle;60;1416333076;0.00;0.00
axle;60;1416333136;0.00;0.00
axle;60;1416333196;0.00;0.00
axle;60;1416333256;0.00;0.00
axle;60;1416333316;0.00;0.00
axle;60;1416333376;0.00;0.00
axle;60;1416333436;0.00;0.00
axle;60;1416333496;0.00;0.00
axle;60;1416333556;0.00;0.00
axle;60;1416333616;0.00;0.00
axle;60;1416333676;0.00;0.00
axle;60;1416333736;0.00;0.00
axle;60;1416333796;0.00;0.00
axle;60;1416333856;0.00;0.00
axle;60;1416333916;0.00;0.00
axle;60;1416333976;0.00;0.00
axle;60;1416334036;0.00;0.00
